Native	Non-Native	Unknown	Native_sd	Non-Native_sd	Unknown_sd	Sample_ID	Donor_Ratio	Donor_1_Proportion	Strain_1	Species_1	Strain_2	Species_2	Species_Comparison	Strain_Comparison	Sample_Type	Mouse_ID	Recipient_Genotype	Cage_ID	Time_Point	Week	Sequencing_Run	log10_Donor_Ratio
0.108869662323086	0.020204930368235	0.870925407308679	0.0117875688488152	0.00540715754469061	0.0110001248270723	Rag1_MpahFL1_6w_m79_c34	5.38827208700726	0.108869662323086	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m34B	Rag1	c34	w6	6	Seq_Run_2	0.731449517804909
0.336983686589817	0.461399285392251	0.201617028017931	0.00372718294180151	0.00293419241267798	0.00406297546884053	Rag1_MpahFL1_6w_m80_c34	0.73035155722735	0.336983686589817	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m34C	Rag1	c34	w6	6	Seq_Run_2	-0.136468040411536
0.0769612594844692	0.00763689992635203	0.915401840589179	0.0105575979656276	0.00246538097960564	0.0105127560735615	Rag1_MpahFL1_6w_m81_c158	10.077552439689	0.0769612594844692	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m158A	Rag1	c158	w6	6	Seq_Run_2	1.00335506673164
0.232837017534422	0.54369196454531	0.223471017920269	0.00617823406340994	0.00291374702532717	0.00634054346476815	Rag1_MpahFL1_6w_m82_c158	0.428251717365629	0.232837017534422	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m158B	Rag1	c158	w6	6	Seq_Run_2	-0.368300886760769
0.0388408691834762	0.00899775989112903	0.952161370925395	0.00400944371990873	0.0031033963120594	0.00324163402324848	Rag1_MpahFL1_6w_m83_c158	4.31672656899521	0.0388408691834762	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m158C	Rag1	c158	w6	6	Seq_Run_2	0.635154540354805
0.028882469695805	0.00635608995036801	0.964761440353827	0.00504214163988404	0.00245612481793844	0.0032413399551557	Rag1_MpahFL1_6w_m84_c129	4.54406245369967	0.028882469695805	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m129A	Rag1	c129	w6	6	Seq_Run_2	0.657444291697405
0.151248815521933	0.0486231284966371	0.800128055981429	0.00630145475133496	0.00484089522542643	0.00816197215700657	Rag1_MpahFL1_6w_m85_c129	3.11063520999876	0.151248815521933	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m129B	Rag1	c129	w6	6	Seq_Run_2	0.492849083569744
0.151312834929554	0.00321803008005001	0.845469134990396	0.0141693354839812	0.00126393651715609	0.0138222282220367	Rag1_MpahFL1_6w_m86_c129	47.0203295698228	0.151312834929554	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m129C	Rag1	c129	w6	6	Seq_Run_2	1.67228566880963
0.0793627963432585	0.00493116986711303	0.915706033789628	0.0117277617825005	0.00157735970457916	0.0110938483509717	Rag1_MpahFL1_6w_m87_c232	16.0941112316055	0.0793627963432585	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m232A	Rag1	c232	w6	6	Seq_Run_2	1.20666699855087
0.0631604194812672	0.00467499995036701	0.932164580568366	0.00700854071841141	0.0016889816414884	0.00825664177006157	Rag1_MpahFL1_6w_m88_c232	13.5102502998548	0.0631604194812672	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m232B	Rag1	c232	w6	6	Seq_Run_2	1.13066339512409
0.010806920161702	0.00802113021613703	0.981171949622161	0.0021720603771024	0.00268586738141167	0.00347027983712536	WT_MpahFL1_4w_m51_c777	1.347306410755	0.010806920161702	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m777A	WT	c777	w4	4	Seq_Run_2	0.129466376247825
0.012584069787063	0.010886969774255	0.976528960438682	0.00251698357183639	0.00307314968225975	0.00198136156878402	WT_MpahFL1_4w_m52_c777	1.15588359736437	0.012584069787063	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m777B	WT	c777	w4	4	Seq_Run_2	0.0629141008944539
0.01682677	0.00654819	0.97662504	0.00541539326263569	0.0011943884445839	0.00562868546489025	WT_MpahFL1_4w_m53_c777	2.5696826145851	0.01682677	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m777C	WT	c777	w4	4	Seq_Run_2	0.409879486270472
0.265561952529619	0.0327249501937231	0.701713097276658	0.00738288724279495	0.00678258649033272	0.0096006498024378	WT_MpahFL1_4w_m54_c113	8.11496888330042	0.265561952529619	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m113A	WT	c113	w4	4	Seq_Run_2	0.909286858871206
0.383925716103106	0.014873519862311	0.601200764034583	0.00577357127371393	0.00362461739466124	0.00831726561274413	WT_MpahFL1_4w_m55_c113	25.8127006691913	0.383925716103106	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m113B	WT	c113	w4	4	Seq_Run_2	1.41183344524004
0.522510399926353	0.013832860051232	0.463656740022415	0.0110632370227409	0.00278759083985655	0.0122284954853133	WT_MpahFL1_4w_m56_c113	37.7731284774919	0.522510399926353	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m113C	WT	c113	w4	4	Seq_Run_2	1.57718295581627
0.136391301151136	0.00294586997918502	0.860662828869679	0.0185510827781794	0.00127460431772693	0.0190043824721343	WT_MpahFL1_4w_m57_c243	46.2991585218804	0.136391301151136	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m243A	WT	c243	w4	4	Seq_Run_2	1.66557309787271
0.152545631653858	0.00254560999039201	0.84490875835575	0.00598135550980841	0.000745065224830917	0.00605294394584959	WT_MpahFL1_4w_m58_c243	59.9249815288344	0.152545631653858	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m243B	WT	c243	w4	4	Seq_Run_2	1.77760790883958
0.358613518065963	0.00272173008805402	0.638664751845983	0.00513962557247155	0.00093966243145216	0.00475207148332725	WT_MpahFL1_4w_m59_c243	131.759398053451	0.358613518065963	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m243C	WT	c243	w4	4	Seq_Run_2	2.11978160207957
0.343868080537944	0.011703470323406	0.64442844913865	0.0108173649258103	0.00352422659651228	0.0108440842344193	WT_MpahFL1_4w_m60_c744	29.381719356372	0.343868080537944	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m744A	WT	c744	w4	4	Seq_Run_2	1.4680772061968
0.298735187217419	0.021677879700608	0.679586933081973	0.0130195922219503	0.0051172733278633	0.0102304456298901	WT_MpahFL1_4w_m61_c744	13.7806460476409	0.298735187217419	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m744B	WT	c744	w4	4	Seq_Run_2	1.1392695781194
0.449791869002562	0.0494556508853661	0.500752480112072	0.00241537458720899	0.00503719769294283	0.00581340544699408	WT_MpahFL1_4w_m62_c744	9.09485288233574	0.449791869002562	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m744C	WT	c744	w4	4	Seq_Run_2	0.95879567834106
0.346029453045149	0.168171626653858	0.485798920300993	0.00719096857943085	0.00661895075033503	0.0109180548408116	WT_MpahFL1_4w_m63_c775	2.0575971103459	0.346029453045149	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m775A	WT	c775	w4	4	Seq_Run_2	0.313360341328833
0.350544363845661	0.0470861118235662	0.602369524330772	0.0106326708386986	0.0057797046492941	0.0125224370821227	WT_MpahFL1_4w_m64_c775	7.44475069759778	0.350544363845661	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m775B	WT	c775	w4	4	Seq_Run_2	0.871850159110301
0.013512649674991	0.0301152889097011	0.956372061415308	0.00394716479761355	0.00770655010181726	0.0079913315060966	WT_MpahFL1_4w_m65_c775	0.448697328307489	0.013512649674991	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m775C	WT	c775	w4	4	Seq_Run_2	-0.34804651639242
0.183429391834774	0.027665700214537	0.788904907950689	0.0142478495519345	0.00902173939120836	0.0173085776287388	WT_MpahFL1_4w_m66_c266	6.63020962463805	0.183429391834774	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m266A	WT	c266	w4	4	Seq_Run_2	0.821527259533641
0.404562915957413	0.243996167664105	0.351440916378482	0.00271435338977619	0.00567405440293197	0.00636281682034905	WT_MpahFL1_4w_m67_c266	1.6580707796786	0.404562915957413	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m266B	WT	c266	w4	4	Seq_Run_2	0.219603065760539
0.111447326810758	0.0248318990682012	0.863720774121041	0.00904903876240694	0.00381753450008627	0.0104012753594083	WT_MpahFL1_4w_m68_c266	4.48807102931057	0.111447326810758	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m266C	WT	c266	w4	4	Seq_Run_2	0.652059721553259
0.392203017766571	0.0712776214105021	0.536519360822927	0.00834961520017202	0.00443805417042112	0.00783847715412483	WT_MpahFL1_6w_m54_c113	5.50247062128792	0.392203017766571	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m113A	WT	c113	w6	6	Seq_Run_2	0.740557732452718
0.308549479972783	0.0667306999839891	0.624719820043228	0.00980562433188796	0.0069146668434593	0.0149573795595256	WT_MpahFL1_6w_m55_c113	4.62380103980347	0.308549479972783	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m113B	WT	c113	w6	6	Seq_Run_2	0.664999138307265
0.239753437548831	0.0855427490473901	0.674703813403779	0.00508548042972047	0.00703765527392199	0.00908433577474	WT_MpahFL1_6w_m56_c113	2.80273243750922	0.239753437548831	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m113C	WT	c113	w6	6	Seq_Run_2	0.447581639872421
0.189161071900416	0.00951008009125801	0.801328848008326	0.0058041770092159	0.0033089519168903	0.00714185160595021	WT_MpahFL1_6w_m57_c243	19.8905866286341	0.189161071900416	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m243A	WT	c243	w6	6	Seq_Run_2	1.29864759186359
0.3683477474992	0.0280179306308031	0.603634321869997	0.00948982812171211	0.00790846852290199	0.0159635767536377	WT_MpahFL1_6w_m58_c243	13.1468577159741	0.3683477474992	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m243B	WT	c243	w6	6	Seq_Run_2	1.1188219627354
0.0783061107396731	0.00550753008165201	0.916186359178675	0.00709384577145751	0.00149847115128433	0.00670447421245123	WT_MpahFL1_6w_m59_c243	14.2180087223754	0.0783061107396731	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m243C	WT	c243	w6	6	Seq_Run_2	1.15283877632057
0.461847575429075	0.0429394994908731	0.495212925080051	0.00778400082354337	0.00379682307258042	0.0105063343587681	WT_MpahFL1_6w_m60_c744	10.7557745410433	0.461847575429075	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m744A	WT	c744	w6	6	Seq_Run_2	1.03164169011067
0.24241114003202	0.0290425799983981	0.728546279969581	0.006993164163144	0.00332011781842832	0.00829353912516533	WT_MpahFL1_6w_m61_c744	8.34674949833629	0.24241114003202	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m744B	WT	c744	w6	6	Seq_Run_2	0.921517379701942
0.0897214382901052	0.011879599771053	0.898398961938842	0.00464645922708952	0.00347488024396527	0.00545037817723821	WT_MpahFL1_6w_m62_c744	7.55256406101568	0.0897214382901052	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m744C	WT	c744	w6	6	Seq_Run_2	0.878094417656357
0.107989117968299	0.152353507118155	0.739657374913546	0.019475160786253	0.0158137539997857	0.0328006969346125	WT_MpahFL1_6w_m63_c775	0.708806249432447	0.107989117968299	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m775A	WT	c775	w6	6	Seq_Run_2	-0.149472461998458
0.421021454292347	0.0542267005955802	0.524751845112073	0.00292699934859351	0.00305366681170246	0.00496413484129681	WT_MpahFL1_6w_m64_c775	7.7640986758959	0.421021454292347	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m775B	WT	c775	w6	6	Seq_Run_2	0.890091046309932
0.019500489634966	0.011639449729426	0.968860060635608	0.00408936268664094	0.00345042630236106	0.00538575503087383	WT_MpahFL1_6w_m66_c266	1.67537899885991	0.019500489634966	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m266A	WT	c266	w6	6	Seq_Run_2	0.224113067190647
0.807636904327572	0.145581164343579	0.0467819313288492	0.00330300181051698	0.00109905524894519	0.00242433078493908	WT_MpahFL1_6w_m67_c266	5.54767443967895	0.807636904327572	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m266B	WT	c266	w6	6	Seq_Run_2	0.74411096696514
0.15232149618796	0.0253121989433231	0.822366304868717	0.0810216219183638	0.0249133668127201	0.105470402248342	WT_MpahFL1_6w_m68_c266	6.01771092780302	0.15232149618796	Mmus_FL1	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_FL1_vs_Mpah	Feces_Output	m266C	WT	c266	w6	6	Seq_Run_2	0.77943132174316
0.361172092818083	0.511366419797832	0.127461487384085	0.00317405511603868	0.00256921924592963	0.00425663068745129	Mmus_LEW_vs_Mmus_NY2_c21_Inoculum	0.706288248181943	0.361172092818083	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Inoculum	c21	WT	c21	Inoculum	0	Seq_Run_1	-0.151018019845668
0.00021478	2.046e-05	0.99976476	8.65946341678667e-05	1.76091642807564e-05	9.83282846161802e-05	Mmus_LEW_vs_Mmus_NY2_m21A_w1	10.4975562072336	0.00021478	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Feces_Output	m21A	WT	c21	w1	1	Seq_Run_1	1.02108820866611
7.843e-05	1.023e-05	0.99991134	5.34354241637096e-05	2.30157458179299e-05	4.60314916358711e-05	Mmus_LEW_vs_Mmus_NY2_m21A_w2	7.66666666666667	7.843e-05	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Feces_Output	m21A	WT	c21	w2	2	Seq_Run_1	0.884606581297931
0.000242059997954	4.0919999659e-05	0.999717020002387	0.000130992690861769	2.15667337621636e-05	0.000125553626485944	Mmus_LEW_vs_Mmus_NY2_m21A_w3	5.91544476957885	0.000242059997954	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Feces_Output	m21A	WT	c21	w3	3	Seq_Run_1	0.771987403860306
0.00026933	3.751e-05	0.99969316	0.000114141851804381	4.67279228917548e-05	0.000131541249972952	Mmus_LEW_vs_Mmus_NY2_m21B_w1	7.1802186083711	0.00026933	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Feces_Output	m21B	WT	c21	w1	1	Seq_Run_1	0.856137666939233
7.842e-05	6.82e-06	0.99991476	6.82685839574511e-05	1.43778224282322e-05	6.27473098139502e-05	Mmus_LEW_vs_Mmus_NY2_m21B_w2	11.4985337243402	7.842e-05	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Feces_Output	m21B	WT	c21	w2	2	Seq_Run_1	1.06064246330771
0.000211369994203001	0.000146619994544001	0.999642010011253	9.87890272437176e-05	6.23329203641247e-05	8.83733652368279e-05	Mmus_LEW_vs_Mmus_NY2_m21B_w3	1.4416178015855	0.000211369994203001	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Feces_Output	m21B	WT	c21	w3	3	Seq_Run_1	0.158850136483641
0.000320460001704001	0.000136390001022	0.999543149997274	0.00010561984916119	6.42760152875414e-05	0.000132704975982905	Mmus_LEW_vs_Mmus_NY2_m21B_w4	2.34958574164325	0.000320460001704001	Mmus_LEW	Mmus	Mmus_NY2	Mmus	Mmus_vs_Mmus	Mmus_LEW_vs_Mmus_NY2	Feces_Output	m21B	WT	c21	w4	4	Seq_Run_1	0.37099129802596
0.021283939592194	0.00750566986368701	0.971210390544119	0.00479798027223963	0.00162493423715051	0.00469521328082686	Mmus_LEW_vs_Mpah_c19_Inoculum	2.83571486339511	0.021283939592194	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Inoculum	c19	WT	c19	Inoculum	0	Seq_Run_1	0.452662559557672
0.000548640002827002	0.000147059999999	0.999304299997174	0.000343576637383118	8.08512817433619e-05	0.000360718843977711	Mmus_LEW_vs_Mpah_m19A_w1	3.73072217347158	0.000548640002827002	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19A	WT	c19	w1	1	Seq_Run_1	0.571792908375908
0.000803150032804003	0.000203600010179001	0.998993249957017	0.000591315327916691	0.000119837650382408	0.000592512730739899	Mmus_LEW_vs_Mpah_m19A_w2	3.94474456115149	0.000803150032804003	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19A	WT	c19	w2	2	Seq_Run_1	0.596018886056448
0.00848983001074601	0.000299759998868001	0.991210409990386	0.00180807172482263	0.000138672450993693	0.00170606433101186	Mmus_LEW_vs_Mpah_m19A_w3	28.3220911489412	0.00848983001074601	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19A	WT	c19	w3	3	Seq_Run_1	1.45212531614054
0.00286765000452401	0.000316740001131	0.996815609994345	0.000883936385934904	0.000122749477061973	0.000892726802484997	Mmus_LEW_vs_Mpah_m19A_w4	9.05364019159038	0.00286765000452401	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19A	WT	c19	w4	4	Seq_Run_1	0.956823230836074
0.000571260005090001	0.000152710004524	0.999276029990386	0.000230072205997116	9.25362605501076e-05	0.000252684287473006	Mmus_LEW_vs_Mpah_m19B_w1	3.74081584812094	0.000571260005090001	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19B	WT	c19	w1	1	Seq_Run_1	0.572966329392165
0.000701350005090001	0.000158370001696	0.999140279993214	0.000474876926104791	5.19610379896603e-05	0.000474566946326217	Mmus_LEW_vs_Mpah_m19B_w2	4.42855337235066	0.000701350005090001	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19B	WT	c19	w2	2	Seq_Run_1	0.646261883106106
0.00301469008880001	0.000277140005655001	0.996708169905545	0.000790525758377221	0.000144703542028507	0.000745991645581151	Mmus_LEW_vs_Mpah_m19B_w3	10.8778596640171	0.00301469008880001	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19B	WT	c19	w3	3	Seq_Run_1	1.03654345165362
0.002200230024321	0.000311080002262	0.997488689973417	0.000760928874891024	0.000187108617344172	0.000813201305346079	Mmus_LEW_vs_Mpah_m19B_w4	7.07287517140979	0.002200230024321	Mmus_LEW	Mmus	Mpah	Mpah	Mmus_vs_Mpah	Mmus_LEW_vs_Mpah	Feces_Output	m19B	WT	c19	w4	4	Seq_Run_1	0.849595993322613
0.001879369956014	0.00549525985033601	0.99262537019365	0.0007070595034455	0.00187180230719547	0.00204942944387396	Mmus_LEW_vs_Mspic_SPITUA_c22_Inoculum	0.34199837809291	0.001879369956014	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Inoculum	c22	WT	c22	Inoculum	0	Seq_Run_1	-0.465975953554887
0.000411290000570001	6.28299994280003e-05	0.999525880000002	0.000201160083380627	6.28771970213437e-05	0.000222158770056963	Mmus_LEW_vs_Mspic_SPITUA_m22A_w1	6.54607678361221	0.000411290000570001	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22A	WT	c22	w1	1	Seq_Run_1	0.815981095152173
0.00025134	6.854e-05	0.99968012	0.000101475560276026	6.48604347811514e-05	0.000137855558869106	Mmus_LEW_vs_Mspic_SPITUA_m22A_w2	3.66705573387803	0.00025134	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22A	WT	c22	w2	2	Seq_Run_1	0.564317510651015
0.000605490003427	0.000119950001142	0.999274559995431	0.000244144572604106	0.000105847628886826	0.000281210352160647	Mmus_LEW_vs_Mspic_SPITUA_m22A_w3	5.04785325270822	0.000605490003427	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22A	WT	c22	w3	3	Seq_Run_1	0.70310672094578
0.000331310003427	2.85600011420001e-05	0.999640129995431	0.000158850988798612	6.17007707101314e-05	0.000172521035711469	Mmus_LEW_vs_Mspic_SPITUA_m22A_w4	11.6004898522143	0.000331310003427	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22A	WT	c22	w4	4	Seq_Run_1	1.06447632850467
0.000462690012566001	8.56600034260003e-05	0.999451649984008	0.000118765158072539	8.62028524634779e-05	0.000164233136145401	Mmus_LEW_vs_Mspic_SPITUA_m22B_w1	5.40147086225263	0.000462690012566001	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22B	WT	c22	w1	1	Seq_Run_1	0.732512037670875
0.00281047001370901	0.000388430010281001	0.99680109997601	0.000672019367191658	0.000215068750135949	0.000587510220667926	Mmus_LEW_vs_Mspic_SPITUA_m22B_w2	7.2354605445543	0.00281047001370901	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22B	WT	c22	w2	2	Seq_Run_1	0.85946617962824
0.00551810992973701	0.000548389997714002	0.993933500072549	0.00181884605282875	0.000174935166090218	0.00173615812514372	Mmus_LEW_vs_Mspic_SPITUA_m22B_w3	10.0623825247353	0.00551810992973701	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22B	WT	c22	w3	3	Seq_Run_1	1.00270082314914
0.002639080025705	0.000588370007997001	0.996772549966298	0.000932361332003799	0.000273350051277383	0.000834873140144933	Mmus_LEW_vs_Mspic_SPITUA_m22B_w4	4.4854088240991	0.002639080025705	Mmus_LEW	Mmus	Mspic_SPITUA	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_SPITUA	Feces_Output	m22B	WT	c22	w4	4	Seq_Run_1	0.651802033101099
0.011106389843153	0.014582459800762	0.974311150356085	0.00285977952113263	0.00557097909158238	0.00546606470906193	Mmus_LEW_vs_Mspic_ZBN_c18_Inoculum	0.761626638776858	0.011106389843153	Mmus_LEW	Mmus	Mspic_ZBN	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_ZBN	Inoculum	c18	WT	c18	Inoculum	0	Seq_Run_1	-0.118257874403689
0.00428148003815003	0.00216192996608501	0.993556589995765	0.00155367631352322	0.00073289768400737	0.00145205895028136	Mmus_LEW_vs_Mspic_ZBN_m18A_w1	1.98039719385696	0.00428148003815003	Mmus_LEW	Mmus	Mspic_ZBN	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_ZBN	Feces_Output	m18A	WT	c18	w1	1	Seq_Run_1	0.296752302282098
0.002373890008478	0.001738020016956	0.995888089974566	0.00152451552633164	0.000858374333105872	0.0013707116655685	Mmus_LEW_vs_Mspic_ZBN_m18A_w2	1.36585884242903	0.002373890008478	Mmus_LEW	Mmus	Mspic_ZBN	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_ZBN	Feces_Output	m18A	WT	c18	w2	2	Seq_Run_1	0.135405818582823
0.011403149512504	0.00669776965239403	0.981899080835102	0.00383057129948366	0.00344848271972792	0.00575728819365013	Mmus_LEW_vs_Mspic_ZBN_m18A_w3	1.70252936489509	0.011403149512504	Mmus_LEW	Mmus	Mspic_ZBN	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_ZBN	Feces_Output	m18A	WT	c18	w3	3	Seq_Run_1	0.231094611276111
0.00924121006358502	0.00864773004662902	0.982111059889786	0.00267953266819368	0.00174438954644587	0.00317100510435782	Mmus_LEW_vs_Mspic_ZBN_m18A_w4	1.06862841621511	0.00924121006358502	Mmus_LEW	Mmus	Mspic_ZBN	Mspic	Mmus_vs_Mspic	Mmus_LEW_vs_Mspic_ZBN	Feces_Output	m18A	WT	c18	w4	4	Seq_Run_1	0.0288267184537894
